gene	exons
ENSFALG00000004171	E001,E007
ENSFALG00000004172	E001,E002
ENSFALG00000004174	E001,E022
ENSFALG00000004177	E001,E003,E005,E006,E007
ENSFALG00000004178	E001,E002,E004,E005,E006,E007,E013,E015
ENSFALG00000004180	E001,E002,E003,E004,E005
ENSFALG00000004181	E001,E003,E005,E007,E008,E010,E011,E012
ENSFALG00000004182	E001,E002,E003,E006
ENSFALG00000004184	E012
ENSFALG00000004186	E001,E002,E003,E005,E006,E008,E009
ENSFALG00000004188	E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004189	E004
ENSFALG00000004193	E001
ENSFALG00000004194	E001,E005,E011,E012
ENSFALG00000004197	E003
ENSFALG00000004198	E002,E005
ENSFALG00000004199	E001,E004,E005,E010
ENSFALG00000004200	E001,E006,E013
ENSFALG00000004201	E001,E005,E012,E021
ENSFALG00000004202	E001,E002,E003,E004,E005,E006
ENSFALG00000004203	E010,E012,E018,E019,E021,E022,E023
ENSFALG00000004205	E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013
ENSFALG00000004206	E001,E003,E004,E006,E007,E008,E009,E010,E018
ENSFALG00000004211	E001,E002,E006,E007
ENSFALG00000004214	E001,E002
ENSFALG00000004216	E003,E004,E005,E006,E011,E013
ENSFALG00000004217	E030
ENSFALG00000004219	E001,E002,E004,E005,E007,E008,E009,E010,E011,E013,E014,E015
ENSFALG00000004220	E001,E009
ENSFALG00000004221	E001,E005
ENSFALG00000004224	E001,E002,E003,E005,E006
ENSFALG00000004225	E001,E002,E003,E004,E005,E006,E007
ENSFALG00000004226	E001,E002,E006,E007,E008,E009
ENSFALG00000004229	E001,E002,E003,E004,E005,E006,E008,E009,E010,E011,E015,E016
ENSFALG00000004230	E001,E002,E003,E004,E007,E008
ENSFALG00000004231	E004,E005,E006,E008
ENSFALG00000004232	E004,E015,E021,E026,E034
ENSFALG00000004233	E001,E002,E003,E004,E005,E006,E008,E009,E010
ENSFALG00000004236	E001,E002,E003,E004,E005
ENSFALG00000004237	E003
ENSFALG00000004239	E001,E002,E004,E005,E006,E007,E008,E009
ENSFALG00000004240	E001,E002,E003
ENSFALG00000004241	E001,E004,E008,E010,E011,E012
ENSFALG00000004242	E001,E005,E006,E007,E008,E009
ENSFALG00000004243	E002,E007,E009,E010,E011,E012,E013,E014,E020,E022
ENSFALG00000004245	E002,E003,E004
ENSFALG00000004249	E001,E003,E005,E007,E008,E010,E011,E012,E013,E016,E017,E018,E019,E020
ENSFALG00000004250	E001,E004
ENSFALG00000004251	E001,E006
ENSFALG00000004253	E029
ENSFALG00000004256	E004,E005,E007,E008,E009,E010
ENSFALG00000004257	E005,E007,E009,E011,E012,E013
ENSFALG00000004259	E003,E012,E014
ENSFALG00000004260	E003,E006,E007,E008,E009,E010,E014,E015
ENSFALG00000004261	E002,E005,E006,E010
ENSFALG00000004262	E001,E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004263	E001,E005,E009,E010,E017,E020,E021
ENSFALG00000004265	E001,E002,E004,E006,E008,E009,E010,E011,E013,E014,E015
ENSFALG00000004266	E001,E002,E003,E004,E005,E006,E007,E008
ENSFALG00000004267	E002,E003
ENSFALG00000004268	E001,E002,E003,E005,E006,E007,E008,E009,E012,E013,E014
ENSFALG00000004272	E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012
ENSFALG00000004273	E002,E014,E022,E024,E027
ENSFALG00000004275	E013
ENSFALG00000004276	E001,E004,E006
ENSFALG00000004277	E001,E002,E003,E004,E005
ENSFALG00000004279	E001,E002,E004,E007,E009,E010,E011,E012,E016,E017,E022,E023,E027,E028,E029,E030,E031,E032,E034,E035,E042,E043
ENSFALG00000004280	E014
ENSFALG00000004281	E002,E004,E005,E006,E007,E008,E011,E013,E015,E016,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026
ENSFALG00000004282	E001,E002,E004,E006,E008,E010
ENSFALG00000004285	E004,E027
ENSFALG00000004286	E007,E018,E021,E027,E028
ENSFALG00000004287	E005,E009,E010,E011,E012,E013
ENSFALG00000004288	E001,E004,E006,E007,E008,E010,E011,E013,E014,E016,E018
ENSFALG00000004289	E002,E003,E005,E019,E020,E023,E029,E030,E031,E032
ENSFALG00000004290	E006,E007,E008,E010,E014,E015,E016
ENSFALG00000004291	E001,E008,E009,E010,E054
ENSFALG00000004293	E001,E007
ENSFALG00000004294	E001,E002,E003,E004,E005
ENSFALG00000004297	E019
ENSFALG00000004298	E001,E002,E003
ENSFALG00000004299	E001,E002,E004
ENSFALG00000004301	E001,E002,E003,E004,E005,E007,E009,E013,E014,E015
ENSFALG00000004303	E007,E009,E010,E011,E017,E018,E019,E020,E021,E022,E023,E024,E025,E026
ENSFALG00000004307	E001,E002
ENSFALG00000004308	E001,E002
ENSFALG00000004309	E001,E002
ENSFALG00000004310	E001,E002,E003,E004,E005,E007,E008,E014,E017,E018
ENSFALG00000004311	E006
ENSFALG00000004312	E014,E016
ENSFALG00000004313	E001,E002,E009,E012,E021,E022,E030
ENSFALG00000004314	E001,E003,E005,E007,E008,E009,E010,E011,E012,E013,E014,E016
ENSFALG00000004319	E016
ENSFALG00000004320	E001,E002,E004
ENSFALG00000004321	E045
ENSFALG00000004322	E001,E004,E005,E006,E007,E009,E010,E016,E018,E019,E020,E021,E024,E025,E026,E028,E029,E030,E031,E032,E033,E034,E035
ENSFALG00000004323	E010
ENSFALG00000004325	E001,E003
ENSFALG00000004326	E001,E002,E003,E004,E005,E007,E009,E010
ENSFALG00000004328	E001
ENSFALG00000004330	E001,E002,E003,E005,E008,E009,E010,E011
ENSFALG00000004331	E001,E009
ENSFALG00000004332	E002,E012
ENSFALG00000004333	E001,E003
ENSFALG00000004334	E003,E005,E006,E009,E012,E015,E016,E021,E022
ENSFALG00000004336	E011,E012
ENSFALG00000004337	E001,E006,E007,E009
ENSFALG00000004339	E001,E002,E003,E004,E005,E006,E009
ENSFALG00000004340	E002
ENSFALG00000004341	E001,E003,E005,E007,E008,E009,E013,E018,E019
ENSFALG00000004342	E001,E002,E004,E005,E006
ENSFALG00000004343	E001,E002,E003,E006,E007,E014,E015,E019,E021
ENSFALG00000004345	E001,E002,E004,E005,E006,E007,E013,E015,E016,E017,E019,E022,E023,E030,E031
ENSFALG00000004349	E001,E008,E009,E016,E017,E020,E021,E023,E024,E025
ENSFALG00000004351	E001,E006,E009
ENSFALG00000004352	E002,E003,E017,E018,E019
ENSFALG00000004353	E001,E002,E007,E008,E009,E011,E012,E015,E016,E017,E019
ENSFALG00000004354	E001,E011,E012,E015,E016,E017
ENSFALG00000004357	E001,E002,E004,E005,E006,E007,E008,E009
ENSFALG00000004358	E001,E004,E005,E006,E007,E009
ENSFALG00000004359	E058,E068,E072,E074,E076,E077,E080,E081,E085
ENSFALG00000004361	E001,E002,E003,E004,E005,E006,E007,E008
ENSFALG00000004363	E009,E012,E013,E018,E029,E032,E043,E045,E050,E051,E052,E054,E055,E056
ENSFALG00000004365	E003
ENSFALG00000004366	E001,E003
ENSFALG00000004367	E001,E020
ENSFALG00000004368	E001,E003,E004,E005,E007,E008,E009,E010,E011
ENSFALG00000004373	E001,E002,E003,E007
ENSFALG00000004374	E001
ENSFALG00000004375	E001,E002,E005,E006,E007,E009,E010,E011,E018,E024,E025,E028,E029,E033,E034
ENSFALG00000004376	E001,E002,E003,E004,E005,E006,E007,E008,E011,E012,E013,E014,E017,E021,E022,E023,E026,E027,E028,E029,E032,E034,E035,E037,E039
ENSFALG00000004378	E001,E002,E016,E023
ENSFALG00000004379	E007,E008,E009
ENSFALG00000004381	E006,E019,E023,E024,E026,E027,E028
ENSFALG00000004382	E001,E002,E003,E004,E006,E007,E008,E009,E011,E012,E013
ENSFALG00000004383	E021
ENSFALG00000004384	E001,E003,E004,E005,E008,E012,E014,E019
ENSFALG00000004385	E001,E018
ENSFALG00000004386	E002,E003,E004,E005,E006
ENSFALG00000004387	E001,E002
ENSFALG00000004388	E001,E006,E008,E011,E016
ENSFALG00000004389	E003,E014
ENSFALG00000004391	E001,E006,E010
ENSFALG00000004392	E001,E002,E010,E011,E014,E015,E016,E017,E020,E021,E022
ENSFALG00000004393	E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013
ENSFALG00000004394	E002,E007,E011,E013,E014
ENSFALG00000004395	E001,E002,E003,E004,E005,E006,E007,E008,E009,E011,E014,E016,E017,E019,E020,E023,E024,E025,E027,E028,E029
ENSFALG00000004401	E001,E002,E003,E004,E006,E009,E010,E011
ENSFALG00000004402	E001,E002,E004,E005,E006,E008,E009,E010,E011,E012
ENSFALG00000004403	E001,E007
ENSFALG00000004405	E001,E008,E009,E010,E022,E027,E029,E039,E041,E052
ENSFALG00000004406	E002,E003,E004
ENSFALG00000004407	E001,E003,E004,E006
ENSFALG00000004410	E001,E002,E006,E024
ENSFALG00000004411	E001,E002
ENSFALG00000004412	E009
ENSFALG00000004413	E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013
ENSFALG00000004414	E001,E002,E003,E004,E008,E009,E010,E011,E013,E014,E016,E021,E024
ENSFALG00000004415	E001,E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004417	E002,E004,E010,E013,E018
ENSFALG00000004419	E003,E012
ENSFALG00000004421	E001,E006,E012,E016
ENSFALG00000004424	E001,E002
ENSFALG00000004431	E002,E006,E007,E009,E011,E012,E013,E014,E016,E018,E021,E023,E027
ENSFALG00000004432	E001,E002,E003,E004,E005,E006,E007,E011,E013
ENSFALG00000004434	E002,E003,E004,E005,E006,E007
ENSFALG00000004438	E001
ENSFALG00000004439	E002,E007
ENSFALG00000004441	E003,E006,E007,E018,E020,E021,E023,E024,E025
ENSFALG00000004442	E001,E002,E004,E005,E006,E008,E010,E011,E015,E016
ENSFALG00000004443	E004,E016,E017,E018,E020,E023,E024,E027,E029,E031
ENSFALG00000004444	E001,E002,E003,E004,E005,E006,E009,E010,E011,E012
ENSFALG00000004446	E002,E004,E005,E006,E007,E008,E009
ENSFALG00000004447	E001,E002,E003,E005,E008,E010,E011,E015,E019,E022
ENSFALG00000004449	E001,E003,E004,E005,E007,E008,E011,E018,E019,E020,E021,E025
ENSFALG00000004454	E009,E012,E013
ENSFALG00000004455	E019,E021,E034,E039
ENSFALG00000004457	E003,E004,E009,E010
ENSFALG00000004458	E001,E003,E004,E007,E008,E010,E011,E012,E016,E017,E021,E022
ENSFALG00000004459	E002,E007,E011,E012,E015,E016
ENSFALG00000004460	E012,E016,E021,E022,E023,E024,E026,E027,E028,E029
ENSFALG00000004461	E005,E007,E008,E010,E011,E012
ENSFALG00000004462	E003,E005,E010,E011
ENSFALG00000004464	E001,E004,E005,E008,E010,E011,E012,E013,E016
ENSFALG00000004465	E001,E002,E003,E004,E005,E006,E007,E008,E010,E011,E012
ENSFALG00000004466	E001
ENSFALG00000004472	E002
ENSFALG00000004473	E001,E002,E003,E011,E012,E016,E019
ENSFALG00000004474	E001,E004,E005,E006,E012,E014,E016,E017,E018
ENSFALG00000004479	E001,E004
ENSFALG00000004482	E013
ENSFALG00000004485	E002,E003,E004,E005,E006,E007,E008,E009,E010,E012,E013
ENSFALG00000004486	E003,E007,E010,E014,E027,E032
ENSFALG00000004487	E001,E002,E005,E006,E007
ENSFALG00000004488	E001,E002,E003,E005,E008
ENSFALG00000004490	E001,E002,E003,E004,E006,E007,E008
ENSFALG00000004491	E002
ENSFALG00000004494	E004,E012
ENSFALG00000004495	E002,E005,E007,E008,E010,E011,E012,E013
ENSFALG00000004497	E004,E006,E010,E011,E012,E013
ENSFALG00000004498	E001,E002,E006,E007,E009,E011,E012,E013,E014,E015,E026,E031
ENSFALG00000004501	E001,E002,E003,E004
ENSFALG00000004502	E002,E005,E008,E009,E015,E017
ENSFALG00000004503	E002,E008,E009,E010
ENSFALG00000004506	E001,E002,E003,E004,E005,E007,E009,E011,E012
ENSFALG00000004510	E001,E002,E005,E010
ENSFALG00000004511	E001,E002,E005,E007,E008,E010,E011,E015,E017,E019,E023,E024
ENSFALG00000004514	E001,E010,E022,E030,E031,E041
ENSFALG00000004517	E011,E022,E023,E024,E025
ENSFALG00000004520	E022,E035
ENSFALG00000004521	E001,E018
ENSFALG00000004524	E001,E006
ENSFALG00000004525	E017,E031
ENSFALG00000004526	E001,E002,E007
ENSFALG00000004527	E012,E014,E015,E016,E017,E018
ENSFALG00000004531	E002,E003,E004,E005,E006,E007,E008,E011
ENSFALG00000004539	E001,E002,E026,E028,E029,E033,E052,E054,E055,E074,E094,E095
ENSFALG00000004540	E045
ENSFALG00000004543	E001,E002,E003,E004,E005,E006,E007,E008
ENSFALG00000004546	E002,E006
ENSFALG00000004547	E008,E010
ENSFALG00000004552	E003,E004,E005,E006,E007,E008,E010
ENSFALG00000004553	E001,E013,E015,E016
ENSFALG00000004556	E001,E004
ENSFALG00000004563	E001,E005,E007,E008,E009
ENSFALG00000004567	E001,E002,E004,E005,E009,E012
ENSFALG00000004570	E003,E004,E009
ENSFALG00000004571	E001,E004,E006,E008,E011,E013
ENSFALG00000004572	E001,E006
ENSFALG00000004575	E005
ENSFALG00000004576	E001,E002,E003,E004
ENSFALG00000004577	E001,E011,E014,E015
ENSFALG00000004579	E003,E004,E005,E006,E007,E008,E009,E012,E016,E017
ENSFALG00000004580	E006,E007
ENSFALG00000004581	E001,E002,E005,E006,E007,E008,E010,E011,E012
ENSFALG00000004582	E001,E002
ENSFALG00000004584	E001,E002,E005,E007
ENSFALG00000004585	E007
ENSFALG00000004586	E002,E004,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E016,E017
ENSFALG00000004588	E003,E004,E009,E014
ENSFALG00000004589	E001,E002,E003,E004,E005,E006,E008,E012,E013,E016
ENSFALG00000004590	E004
ENSFALG00000004591	E001,E008,E016
ENSFALG00000004592	E001,E004,E005,E017,E028,E033,E034,E059
ENSFALG00000004593	E002,E003,E004
ENSFALG00000004595	E002,E003,E004,E008,E009,E010,E011
ENSFALG00000004596	E002,E003,E004
ENSFALG00000004597	E001,E002,E007,E010,E011,E012
ENSFALG00000004600	E001,E002,E003,E004,E005
ENSFALG00000004603	E001,E002,E003,E005
ENSFALG00000004606	E002,E003,E004,E008,E009,E011,E013
ENSFALG00000004607	E001,E007,E019,E020,E025,E026,E027,E028,E029
ENSFALG00000004608	E006,E011,E013,E014,E015,E016
ENSFALG00000004610	E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012
ENSFALG00000004612	E001,E002,E003,E004,E005,E006,E009,E010,E011,E012,E013,E014,E015
ENSFALG00000004616	E001
ENSFALG00000004617	E001,E002,E003,E004,E005
ENSFALG00000004618	E001,E004
ENSFALG00000004620	E003
ENSFALG00000004621	E001,E002,E004,E005,E006,E007,E008,E009,E010,E011,E012,E015,E016,E018,E021,E022,E023,E024,E025,E027
ENSFALG00000004622	E001,E002
ENSFALG00000004625	E002,E003,E004,E005,E006,E008
ENSFALG00000004627	E004,E005,E006,E007,E008,E009
ENSFALG00000004629	E020
ENSFALG00000004631	E010
ENSFALG00000004633	E006,E008,E009,E010
ENSFALG00000004634	E013,E014,E017,E018
ENSFALG00000004635	E001,E002
ENSFALG00000004640	E001
ENSFALG00000004643	E001,E005,E010
ENSFALG00000004644	E001,E009,E011,E013,E015
ENSFALG00000004645	E001,E002,E003,E005,E006,E007,E010,E011,E012,E013,E014,E015,E016,E017,E018,E019,E020
ENSFALG00000004648	E001,E002,E003
ENSFALG00000004650	E012,E013,E016,E037,E038
ENSFALG00000004651	E001,E002,E003,E005,E009,E010,E011,E012
ENSFALG00000004652	E001,E003,E005,E006,E007,E008
ENSFALG00000004654	E002,E003,E004,E006,E007,E008
ENSFALG00000004655	E001,E007,E010,E013
ENSFALG00000004656	E001,E002,E003,E004,E005,E006,E007,E010,E012
ENSFALG00000004657	E001,E006,E014,E017
ENSFALG00000004658	E001,E002,E003
ENSFALG00000004659	E002,E003,E005,E006,E007,E008,E009,E012,E013
ENSFALG00000004662	E001,E004,E014,E015
ENSFALG00000004663	E002,E005,E008,E009
ENSFALG00000004664	E001,E002,E005,E007,E008,E011,E012,E013,E014,E016,E017
ENSFALG00000004665	E001,E004,E005,E006
ENSFALG00000004667	E001,E002,E003,E004
ENSFALG00000004669	E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011
ENSFALG00000004672	E004,E005,E006
ENSFALG00000004673	E001,E002,E009,E012
ENSFALG00000004674	E002,E006,E007
ENSFALG00000004675	E001,E002,E003,E004,E005,E008,E009,E010,E011,E012,E013,E014,E017,E019,E020,E021
ENSFALG00000004677	E001,E002,E003,E004,E005
ENSFALG00000004679	E003
ENSFALG00000004681	E001,E003,E004,E006,E007,E019,E020,E021
ENSFALG00000004682	E001,E005,E008,E009,E010,E011,E013,E014,E015,E016,E019,E020,E022,E024,E025,E026,E027,E029,E032,E034,E035
ENSFALG00000004684	E001,E002,E003,E021,E026
ENSFALG00000004685	E001,E002,E003,E004,E005,E006,E008,E009,E010,E014,E016,E017,E018,E020
ENSFALG00000004686	E013,E015
ENSFALG00000004689	E002,E006,E012
ENSFALG00000004694	E012
ENSFALG00000004695	E001
ENSFALG00000004696	E001,E008,E011,E013
ENSFALG00000004697	E001,E005,E006
ENSFALG00000004699	E001,E003,E004
ENSFALG00000004700	E001,E007,E009
ENSFALG00000004706	E022
ENSFALG00000004707	E001,E007,E008,E012,E013,E014,E018,E019,E020,E022,E023,E029,E032,E034,E035,E037,E038,E039,E040,E042,E043,E044,E048
ENSFALG00000004710	E001,E002,E003,E004,E005,E006
ENSFALG00000004713	E009,E010
ENSFALG00000004715	E004
ENSFALG00000004718	E001,E002,E003,E004,E005
ENSFALG00000004722	E001,E003,E005,E007,E008,E011,E013,E014,E015,E016,E017,E018,E019,E020,E022,E023,E025,E027
ENSFALG00000004724	E007,E011,E012,E017,E018,E030
ENSFALG00000004725	E001,E005,E012
ENSFALG00000004727	E001
ENSFALG00000004728	E001,E002,E003,E004,E005,E006
ENSFALG00000004729	E023,E029,E034,E036,E038,E039,E041
ENSFALG00000004730	E001,E003,E005,E011,E014,E017,E018,E019,E020,E025,E026,E028,E029,E034,E035,E038,E043
ENSFALG00000004735	E001,E003,E005,E006,E007,E008,E009
ENSFALG00000004736	E003,E004,E006,E007,E011,E012,E013,E014,E016,E018,E020
ENSFALG00000004737	E001,E002,E003,E004,E006,E007,E009,E010
ENSFALG00000004741	E001,E002,E003,E004,E005,E007,E009,E011,E012,E015,E016,E017,E019,E020
ENSFALG00000004744	E001
ENSFALG00000004746	E001,E002
ENSFALG00000004749	E001,E002,E003,E004,E005,E006,E007
ENSFALG00000004750	E002,E013
ENSFALG00000004753	E003,E004,E005,E007,E009,E010,E013
ENSFALG00000004755	E002,E006,E007,E008
ENSFALG00000004756	E002,E003,E005,E007
ENSFALG00000004757	E001,E002,E003,E006
ENSFALG00000004759	E002,E014
ENSFALG00000004760	E002,E003,E004,E005,E007,E008,E010,E012
ENSFALG00000004762	E001,E002,E003,E004,E005,E006,E007,E008,E009,E011,E012,E014,E015,E017,E022
ENSFALG00000004763	E001,E002,E005,E014,E015,E022,E024
ENSFALG00000004765	E001,E002,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E014,E015,E016,E017,E018,E019,E020
ENSFALG00000004766	E001,E004,E007,E008,E009,E011,E012
ENSFALG00000004768	E001,E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004774	E001,E002,E005,E006,E007
ENSFALG00000004775	E001
ENSFALG00000004778	E001
ENSFALG00000004779	E007
ENSFALG00000004781	E001,E002,E005
ENSFALG00000004784	E001,E002
ENSFALG00000004785	E001,E002,E003,E005,E006,E007,E008,E009,E010,E011,E012,E014,E015,E016,E017,E018,E019,E020,E023,E024,E025,E028,E029,E030,E031,E032,E034,E035,E036,E037,E038,E039
ENSFALG00000004786	E002,E003,E004,E005,E006
ENSFALG00000004787	E001,E003,E004
ENSFALG00000004790	E001,E007,E008,E009,E013
ENSFALG00000004793	E002,E003,E004
ENSFALG00000004795	E001,E002,E007
ENSFALG00000004797	E001,E003,E004,E007,E008,E009,E010,E012,E013
ENSFALG00000004799	E001,E002,E003,E005,E006,E007,E008
ENSFALG00000004800	E003,E004,E005,E006,E007,E008,E010,E011,E012
ENSFALG00000004802	E001,E002,E003,E006,E007
ENSFALG00000004804	E001
ENSFALG00000004808	E009
ENSFALG00000004809	E001
ENSFALG00000004811	E011
ENSFALG00000004814	E001,E003,E007,E008,E009,E013,E014,E015,E019,E020,E023,E024
ENSFALG00000004818	E001,E002,E003,E004,E006,E010,E011,E012
ENSFALG00000004826	E001,E002,E003,E004,E007,E008,E011,E012,E014,E015,E017,E018,E020,E023,E025,E027,E028,E029,E034
ENSFALG00000004827	E001,E004
ENSFALG00000004831	E001,E002,E003,E004,E005,E006,E007,E010,E011
ENSFALG00000004833	E001,E004
ENSFALG00000004837	E003,E005,E007,E008,E009,E010,E012
ENSFALG00000004843	E001,E002,E003,E004,E005,E006,E007
ENSFALG00000004844	E001,E002,E007,E008,E009,E010,E011,E012,E013,E015,E016
ENSFALG00000004845	E001,E002,E003
ENSFALG00000004846	E005
ENSFALG00000004847	E001,E002,E003,E008,E009,E010,E012,E013,E014,E015
ENSFALG00000004849	E001,E005,E010
ENSFALG00000004851	E001,E005
ENSFALG00000004852	E001,E002,E003,E004,E005,E009,E010,E013,E014,E015,E016,E021,E025,E029
ENSFALG00000004855	E001,E003,E004,E005,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015
ENSFALG00000004858	E001,E005,E008,E009,E013,E014,E015,E021
ENSFALG00000004860	E001,E002,E003,E004,E005,E006,E007,E011,E015,E016,E018,E019,E022,E023,E024,E025
ENSFALG00000004861	E002,E003,E005,E008,E012,E013,E014
ENSFALG00000004862	E001,E004,E005,E006,E007,E008,E009,E010,E011,E015,E017,E021
ENSFALG00000004864	E002,E004,E005,E006,E007,E008
ENSFALG00000004868	E001,E002,E004,E005,E006
ENSFALG00000004869	E004,E010,E012,E013,E014,E015,E016
ENSFALG00000004872	E011,E018,E019
ENSFALG00000004873	E001,E002,E003,E004,E005,E006,E007,E009,E010,E011,E012,E013,E015,E016,E017,E018,E019,E020,E021,E022
ENSFALG00000004874	E001,E044,E063
ENSFALG00000004875	E002,E003
ENSFALG00000004876	E001,E002
ENSFALG00000004878	E001,E002,E003,E010,E014,E015,E016,E022,E023,E024,E029,E030,E031,E043,E045,E046,E049,E050,E058,E060,E061,E070,E073
ENSFALG00000004879	E001,E002,E003,E006,E007,E008,E009,E010,E011,E012,E013,E014,E015,E019,E020,E023,E024,E026,E027,E028,E029,E030,E031,E032,E034,E035,E036,E037,E039,E041,E042,E043,E048,E049
ENSFALG00000004880	E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004881	E001,E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004882	E003,E004,E005,E012,E016,E017,E022,E024,E026,E027,E028,E029,E030,E031,E032,E035
ENSFALG00000004883	E007,E008,E009,E010
ENSFALG00000004884	E001,E002,E003,E004,E005,E006,E007,E009,E010,E012,E013,E015,E016
ENSFALG00000004885	E001,E002,E003,E004,E005,E007,E009,E010,E011,E012,E013,E017,E019
ENSFALG00000004887	E001,E003,E009,E010,E014,E016,E017
ENSFALG00000004888	E001,E002,E003,E004,E005,E006,E007,E008
ENSFALG00000004889	E001
ENSFALG00000004890	E001,E002,E003
ENSFALG00000004892	E002
ENSFALG00000004893	E001,E002,E005,E006,E007
ENSFALG00000004894	E001,E002,E003,E004,E005,E006,E008,E009,E010,E011,E012,E013
ENSFALG00000004895	E002,E003,E004,E007,E008,E009,E011,E012,E014,E015,E020,E021
ENSFALG00000004897	E001,E002,E003,E004,E005,E006,E007,E008,E009
ENSFALG00000004900	E001,E004
ENSFALG00000004902	E001,E002,E003,E004,E006,E007,E009,E010,E011,E012,E014,E016,E017
ENSFALG00000004907	E001,E004,E007,E009,E010,E012,E013,E015,E018
ENSFALG00000004909	E001,E002,E004,E007,E009,E013,E014
ENSFALG00000004912	E002,E005,E006,E011,E012,E013,E014
ENSFALG00000004913	E001,E006
ENSFALG00000004916	E002,E003,E007,E010,E012,E013,E014,E015,E016
ENSFALG00000004919	E004,E006,E007,E008,E011,E014,E015,E016,E020,E022
ENSFALG00000004921	E001,E002,E004,E006,E007
ENSFALG00000004923	E002,E003,E004,E006,E007
ENSFALG00000004924	E023
ENSFALG00000004926	E001,E007,E008
ENSFALG00000004927	E002
ENSFALG00000004928	E005,E007,E010
ENSFALG00000004931	E001,E014
ENSFALG00000004932	E003,E004,E005,E006,E007
ENSFALG00000004934	E001,E002,E003,E004,E005,E006,E007,E011,E012,E013,E014,E015,E018,E021,E022,E025,E028,E029,E030,E031
ENSFALG00000004936	E001,E002,E005,E006,E008,E009,E011,E012,E013
ENSFALG00000004938	E001,E002,E004,E005,E007,E009,E010,E011,E012,E013,E014,E015,E016,E017,E019,E020,E021,E022,E023,E025,E027,E028,E031,E032,E033,E034,E036,E037,E039,E040,E041,E042,E044,E045,E046,E049,E050,E051,E052
ENSFALG00000004939	E001,E002,E004,E005,E006,E007,E008,E009
ENSFALG00000004940	E006,E007,E009,E013,E014
ENSFALG00000004942	E001,E006
ENSFALG00000004943	E001
ENSFALG00000004944	E001,E002,E003,E004,E005
ENSFALG00000004945	E023
ENSFALG00000004946	E001,E003,E004,E005
ENSFALG00000004947	E003,E005,E006,E008
ENSFALG00000004948	E034
ENSFALG00000004950	E003,E007,E008,E010,E013,E017,E018,E019,E020,E021,E022,E023,E024
ENSFALG00000004951	E002,E008,E009,E010,E011,E014,E015,E016,E017
ENSFALG00000004952	E003,E010
ENSFALG00000004953	E001,E002
ENSFALG00000004956	E001,E007
ENSFALG00000004962	E001,E002,E003,E004,E006,E011,E013,E015,E016
ENSFALG00000004963	E001,E005
ENSFALG00000004967	E001,E002
ENSFALG00000004970	E002,E003,E004,E005,E007,E010,E013
ENSFALG00000004972	E001
ENSFALG00000004973	E001,E002,E003
ENSFALG00000004974	E001,E002,E003,E005,E006,E007,E009,E011
ENSFALG00000004977	E001,E002,E003,E004,E005,E006,E007,E011
ENSFALG00000004978	E004,E005,E006,E008,E010,E015
ENSFALG00000004979	E001,E002,E003,E004,E005,E006,E007,E008
ENSFALG00000004981	E001
ENSFALG00000004982	E002,E003,E004,E007,E008,E012,E013,E014,E015,E018,E019,E020,E021,E023,E025,E028
ENSFALG00000004984	E011
ENSFALG00000004985	E003,E004,E005,E006,E007,E008,E009,E010
ENSFALG00000004986	E001,E002,E003,E004,E006,E007,E008
ENSFALG00000004987	E002,E003,E004,E005,E006,E007,E010,E011,E012,E013,E014,E015,E017,E019,E020,E021,E023
ENSFALG00000004988	E003,E006
ENSFALG00000004990	E003
ENSFALG00000004993	E002,E003,E005,E008,E010,E012,E015,E016,E018,E019,E021
ENSFALG00000004996	E001,E002,E003,E004,E005
ENSFALG00000004997	E001,E002,E008,E009,E010
ENSFALG00000004998	E001,E002,E010,E011,E013
ENSFALG00000004999	E001,E013
ENSFALG00000005003	E001,E003,E004,E005,E006,E007,E008,E009,E010,E011
ENSFALG00000005004	E001,E002,E003,E005,E006,E007,E008
ENSFALG00000005006	E001,E002,E003,E004,E005,E008
ENSFALG00000005008	E001,E002
ENSFALG00000005011	E001,E002,E003
ENSFALG00000005012	E001,E002,E003,E010,E011
ENSFALG00000005013	E001,E003,E004,E005,E006,E007,E008
ENSFALG00000005017	E001,E002,E003,E004
ENSFALG00000005018	E001,E002,E003,E005,E007,E011,E013,E014,E015,E016,E017
ENSFALG00000005020	E001,E002,E003,E004,E007,E008,E009,E010,E011,E012
ENSFALG00000005021	E001,E002,E003,E006,E007,E008,E009,E010,E012
ENSFALG00000005023	E001,E003,E004,E005,E006
