cluster	genes
chrN00046:clu_13002_-	ENSFALG00000028358
chrN00046:clu_13003_-	ENSFALG00000028358
chrN00046:clu_13004_-	NA
chrN00046:clu_13005_-	NA
chrN00046:clu_13006_-	NA
chrN00046:clu_13007_-	NA
chrN00046:clu_13008_-	NA
chrN00046:clu_13009_-	NA
chrN00046:clu_13010_-	ENSFALG00000002725
chrN00046:clu_13011_-	ENSFALG00000002725
chrN00046:clu_13012_-	ENSFALG00000002725
chrN00046:clu_13013_-	ENSFALG00000002725
chrN00046:clu_13014_-	NA
chrN00046:clu_13015_-	NA
chrN00046:clu_13016_-	NA
chrN00046:clu_13017_-	ENSFALG00000002745
chrN00046:clu_13019_-	ENSFALG00000002745
chrN00046:clu_13020_-	NA
chrN00046:clu_13021_-	NA
chrN00046:clu_13022_-	NA
chrN00046:clu_13026_-	ENSFALG00000002866
chrN00046:clu_13027_-	ENSFALG00000002866
chrN00046:clu_13028_-	ENSFALG00000002886
chrN00046:clu_13029_-	ENSFALG00000002886
chrN00046:clu_13030_-	ENSFALG00000002886
chrN00046:clu_13031_-	ENSFALG00000002886
chrN00046:clu_13032_-	NA
chrN00046:clu_13035_+	ENSFALG00000002295
chrN00046:clu_13036_+	ENSFALG00000002295
chrN00046:clu_13037_+	ENSFALG00000002342
chrN00046:clu_13038_+	ENSFALG00000002342
chrN00046:clu_13040_+	ENSFALG00000002342
chrN00046:clu_13041_+	ENSFALG00000002351
chrN00046:clu_13042_+	ENSFALG00000002351
chrN00046:clu_13046_+	ENSFALG00000026745
chrN00046:clu_13047_+	ENSFALG00000026745
chrN00046:clu_13050_+	ENSFALG00000026774
chrN00046:clu_13052_+	ENSFALG00000023302
chrN00046:clu_13064_+	NA
chrN00046:clu_13065_+	ENSFALG00000002400
chrN00046:clu_13066_+	ENSFALG00000002400
chrN00046:clu_13069_+	NA
chrN00046:clu_13070_+	NA
chrN00046:clu_13071_+	NA
chrN00046:clu_13072_+	NA
chrN00046:clu_13073_+	NA
chrN00046:clu_13074_+	NA
chrN00046:clu_13075_+	NA
chrN00046:clu_13076_+	NA
chrN00046:clu_13077_+	NA
chrN00046:clu_13078_+	ENSFALG00000025327
chrN00046:clu_13080_+	ENSFALG00000025327
chrN00046:clu_13081_+	ENSFALG00000025327
chrN00046:clu_13087_+	ENSFALG00000002456
chrN00046:clu_13088_+	ENSFALG00000002456
chrN00046:clu_13091_+	NA
chrN00046:clu_13092_+	NA
chrN00046:clu_13093_+	NA
chrN00046:clu_13094_+	NA
chrN00046:clu_13100_+	ENSFALG00000025855
chrN00046:clu_13102_+	NA
chrN00046:clu_13103_+	NA
chrN00046:clu_13107_+	ENSFALG00000002681
chrN00046:clu_13108_+	ENSFALG00000002681
chrN00046:clu_13109_+	ENSFALG00000002681
chrN00046:clu_13110_+	ENSFALG00000002687
chrN00046:clu_13115_+	ENSFALG00000002708
chrN00046:clu_13116_+	NA
chrN00046:clu_13117_+	NA
chrN00046:clu_13118_+	NA
chrN00046:clu_13119_+	NA
chrN00046:clu_13120_+	NA
chrN00046:clu_13121_+	NA
chrN00046:clu_13122_+	NA
chrN00046:clu_13123_+	NA
chrN00046:clu_13124_+	NA
chrN00046:clu_13125_+	NA
chrN00046:clu_13126_+	NA
chrN00046:clu_13127_+	NA
chrN00046:clu_13128_+	NA
chrN00046:clu_13131_+	ENSFALG00000022922
chrN00046:clu_13132_+	ENSFALG00000022922
chrN00046:clu_13133_+	NA
chrN00046:clu_13134_+	NA
chrN00046:clu_13135_+	ENSFALG00000002776
chrN00046:clu_13136_+	ENSFALG00000002776
chrN00046:clu_13138_+	ENSFALG00000002776
chrN00046:clu_13139_+	ENSFALG00000002807
chrN00046:clu_13141_+	ENSFALG00000002807
chrN00046:clu_13142_+	ENSFALG00000002859
chrN00046:clu_13143_+	ENSFALG00000002859
chrN00046:clu_13144_+	ENSFALG00000002872
chrN00046:clu_13147_+	ENSFALG00000002872
chrN00046:clu_13149_+	ENSFALG00000002872
chrN00046:clu_13151_+	ENSFALG00000002872
chrN00046:clu_13152_+	ENSFALG00000002906
chrN00047:clu_13159_-	NA
chrN00047:clu_13160_-	NA
chrN00047:clu_13161_-	NA
chrN00047:clu_13162_-	ENSFALG00000010791
chrN00047:clu_13165_-	NA
chrN00047:clu_13167_-	NA
chrN00047:clu_13169_-	ENSFALG00000010831
chrN00047:clu_13170_-	ENSFALG00000025279
chrN00047:clu_13173_-	NA
chrN00047:clu_13174_-	ENSFALG00000010857
chrN00047:clu_13176_-	ENSFALG00000010857
chrN00047:clu_13177_-	NA
chrN00047:clu_13178_-	ENSFALG00000010893
chrN00047:clu_13184_-	ENSFALG00000010893
chrN00047:clu_13185_-	ENSFALG00000026149
chrN00047:clu_13187_-	ENSFALG00000011051
chrN00047:clu_13188_-	ENSFALG00000011051
chrN00047:clu_13189_-	ENSFALG00000011051
chrN00047:clu_13190_-	ENSFALG00000027133
chrN00047:clu_13191_-	ENSFALG00000027133
chrN00047:clu_13192_-	ENSFALG00000011083
chrN00047:clu_13193_-	ENSFALG00000011083
chrN00047:clu_13203_-	ENSFALG00000027077
chrN00047:clu_13204_-	ENSFALG00000011456
chrN00047:clu_13205_-	ENSFALG00000011467
chrN00047:clu_13206_-	ENSFALG00000011467
chrN00047:clu_13207_-	ENSFALG00000011467
chrN00047:clu_13208_-	NA
chrN00047:clu_13211_-	ENSFALG00000011595
chrN00047:clu_13212_-	ENSFALG00000011595
chrN00047:clu_13215_-	ENSFALG00000028456
chrN00047:clu_13216_-	ENSFALG00000028456
chrN00047:clu_13223_-	ENSFALG00000011809
chrN00047:clu_13224_-	ENSFALG00000011765
chrN00047:clu_13226_-	NA
chrN00047:clu_13228_-	NA
chrN00047:clu_13229_-	ENSFALG00000011809
chrN00047:clu_13231_-	ENSFALG00000011809
chrN00047:clu_13232_-	NA
chrN00047:clu_13235_-	ENSFALG00000011970
chrN00047:clu_13240_-	ENSFALG00000012073
chrN00047:clu_13242_-	NA
chrN00047:clu_13245_-	NA
chrN00047:clu_13246_-	NA
chrN00047:clu_13247_-	NA
chrN00047:clu_13249_-	NA
chrN00047:clu_13252_-	NA
chrN00047:clu_13253_+	ENSFALG00000010777
chrN00047:clu_13254_+	ENSFALG00000028679
chrN00047:clu_13256_+	ENSFALG00000010786
chrN00047:clu_13259_+	NA
chrN00047:clu_13260_+	ENSFALG00000010802
chrN00047:clu_13263_+	NA
chrN00047:clu_13264_+	NA
chrN00047:clu_13265_+	NA
chrN00047:clu_13266_+	NA
chrN00047:clu_13267_+	ENSFALG00000010880
chrN00047:clu_13269_+	ENSFALG00000011003
chrN00047:clu_13271_+	ENSFALG00000011003
chrN00047:clu_13272_+	ENSFALG00000011076
chrN00047:clu_13273_+	NA
chrN00047:clu_13274_+	NA
chrN00047:clu_13278_+	NA
chrN00047:clu_13283_+	ENSFALG00000011285
chrN00047:clu_13287_+	NA
chrN00047:clu_13291_+	ENSFALG00000011770
chrN00047:clu_13293_+	ENSFALG00000011770
chrN00047:clu_13295_+	ENSFALG00000011859
chrN00047:clu_13298_+	NA
chrN00047:clu_13299_+	NA
chrN00047:clu_13300_+	ENSFALG00000011937
chrN00047:clu_13301_+	ENSFALG00000011937
chrN00047:clu_13302_+	ENSFALG00000011937
chrN00047:clu_13305_+	NA
chrN00047:clu_13306_+	ENSFALG00000012078
chrN00047:clu_13309_+	ENSFALG00000012078
chrN00047:clu_13312_+	NA
chrN00047:clu_13313_+	NA
chrN00047:clu_13314_+	NA
chrN00047:clu_13315_+	NA
chrN00047:clu_13320_+	NA
chrN00047:clu_13321_+	NA
chrN00047:clu_13322_+	NA
chrN00047:clu_13323_+	ENSFALG00000012089
chrN00047:clu_13329_+	ENSFALG00000012106
chrN00047:clu_13330_+	NA
chrN00047:clu_13331_+	ENSFALG00000012116
chrN00047:clu_13333_+	ENSFALG00000012116
chrN00047:clu_13334_+	ENSFALG00000012122
chrN00047:clu_13337_+	ENSFALG00000023114
chrN00047:clu_13338_+	ENSFALG00000012122
chrN00047:clu_13339_+	ENSFALG00000012122
chrN00047:clu_13340_+	ENSFALG00000012122
chrN00047:clu_13341_+	ENSFALG00000012126
chrN00047:clu_13342_+	ENSFALG00000012126
chrN00047:clu_13343_+	ENSFALG00000024484
chrN00047:clu_13344_+	ENSFALG00000012147
chrN00048:clu_13346_-	ENSFALG00000012672
chrN00048:clu_13347_-	NA
chrN00048:clu_13348_-	ENSFALG00000001496
chrN00048:clu_13351_-	ENSFALG00000027492
chrN00048:clu_13353_-	ENSFALG00000001508
chrN00048:clu_13359_-	ENSFALG00000001572
chrN00048:clu_13360_-	NA
chrN00048:clu_13361_-	ENSFALG00000001566
chrN00048:clu_13362_-	ENSFALG00000001566
chrN00048:clu_13364_-	ENSFALG00000001608
chrN00048:clu_13365_-	ENSFALG00000001613
chrN00048:clu_13366_-	ENSFALG00000001613
chrN00048:clu_13367_-	ENSFALG00000001627
chrN00048:clu_13368_-	ENSFALG00000001627
chrN00048:clu_13370_-	NA
chrN00048:clu_13371_-	NA
chrN00048:clu_13372_-	NA
chrN00048:clu_13374_-	NA
chrN00048:clu_13376_-	ENSFALG00000001681
chrN00048:clu_13378_-	NA
chrN00048:clu_13380_-	NA
chrN00048:clu_13381_-	ENSFALG00000001728
chrN00048:clu_13382_-	ENSFALG00000001780
chrN00048:clu_13383_-	ENSFALG00000001780
chrN00048:clu_13384_-	ENSFALG00000001780
chrN00048:clu_13385_-	ENSFALG00000001780
chrN00048:clu_13386_-	ENSFALG00000027943
chrN00048:clu_13387_-	ENSFALG00000027943
chrN00048:clu_13389_-	NA
chrN00048:clu_13390_+	ENSFALG00000001493
chrN00048:clu_13391_+	ENSFALG00000001493
chrN00048:clu_13392_+	NA
chrN00048:clu_13393_+	ENSFALG00000001500
chrN00048:clu_13394_+	ENSFALG00000001500
chrN00048:clu_13395_+	ENSFALG00000001500
chrN00048:clu_13396_+	NA
chrN00048:clu_13397_+	ENSFALG00000027971
chrN00048:clu_13398_+	ENSFALG00000001522
chrN00048:clu_13399_+	ENSFALG00000001522
chrN00048:clu_13400_+	ENSFALG00000001543
chrN00048:clu_13401_+	NA
chrN00048:clu_13402_+	NA
chrN00048:clu_13403_+	ENSFALG00000001586
chrN00048:clu_13406_+	NA
chrN00048:clu_13407_+	ENSFALG00000001641
chrN00048:clu_13408_+	ENSFALG00000001641
chrN00048:clu_13413_+	NA
chrN00048:clu_13414_+	ENSFALG00000001658
chrN00048:clu_13415_+	NA
chrN00048:clu_13416_+	ENSFALG00000001684
chrN00048:clu_13418_+	NA
chrN00048:clu_13419_+	ENSFALG00000001698
chrN00048:clu_13420_+	NA
chrN00048:clu_13424_+	NA
chrN00048:clu_13425_+	NA
chrN00048:clu_13426_+	ENSFALG00000001718
chrN00048:clu_13427_+	ENSFALG00000001718
chrN00048:clu_13428_+	NA
chrN00048:clu_13434_+	ENSFALG00000001759
chrN00048:clu_13435_+	ENSFALG00000001773
chrN00048:clu_13437_+	ENSFALG00000021365
chrN00048:clu_13438_+	ENSFALG00000001775
chrN00048:clu_13439_+	ENSFALG00000001777
chrN00048:clu_13447_+	ENSFALG00000001786
chrN00048:clu_13449_+	ENSFALG00000001824
chrN00048:clu_13450_+	ENSFALG00000001824
chrN00048:clu_13452_+	ENSFALG00000001824
chrN00048:clu_13455_+	ENSFALG00000001824
chrN00048:clu_13456_+	ENSFALG00000001824
chrN00049:clu_13458_+	ENSFALG00000026966
chrN00049:clu_13459_+	ENSFALG00000026966
chrN00049:clu_13460_+	ENSFALG00000005024
chrN00049:clu_13461_+	NA
chrN00049:clu_13462_+	ENSFALG00000005047
chrN00049:clu_13464_+	ENSFALG00000005109
chrN00049:clu_13466_+	ENSFALG00000005109
chrN00049:clu_13468_+	ENSFALG00000005109
chrN00049:clu_13469_+	ENSFALG00000005142
chrN00049:clu_13472_+	NA
chrN00049:clu_13473_+	ENSFALG00000005217
chrN00049:clu_13474_+	ENSFALG00000005217
chrN00049:clu_13475_+	ENSFALG00000005217
chrN00049:clu_13476_+	ENSFALG00000005217
chrN00049:clu_13477_+	ENSFALG00000005217
chrN00049:clu_13478_+	NA
chrN00049:clu_13479_+	NA
chrN00049:clu_13480_+	ENSFALG00000025342
chrN00049:clu_13481_+	ENSFALG00000025342
chrN00049:clu_13485_+	ENSFALG00000005298
chrN00049:clu_13486_+	ENSFALG00000005339
chrN00049:clu_13487_+	NA
chrN00049:clu_13488_+	NA
chrN00049:clu_13489_+	ENSFALG00000023437
chrN00049:clu_13490_+	ENSFALG00000005560
chrN00049:clu_13492_+	ENSFALG00000005560
chrN00049:clu_13493_+	NA
chrN00049:clu_13494_+	ENSFALG00000005581
chrN00049:clu_13495_+	ENSFALG00000005641
chrN00049:clu_13496_+	ENSFALG00000005641
chrN00049:clu_13497_+	ENSFALG00000005668
chrN00049:clu_13501_+	ENSFALG00000005705
chrN00049:clu_13503_+	ENSFALG00000005734
chrN00049:clu_13505_+	ENSFALG00000005748
chrN00049:clu_13506_+	ENSFALG00000005748
chrN00049:clu_13507_+	ENSFALG00000005748
chrN00049:clu_13509_+	ENSFALG00000005748
chrN00049:clu_13510_+	ENSFALG00000005748
chrN00049:clu_13511_+	ENSFALG00000005748
chrN00049:clu_13512_+	NA
chrN00049:clu_13513_+	NA
chrN00049:clu_13514_+	ENSFALG00000024097
chrN00049:clu_13515_+	ENSFALG00000005968
chrN00049:clu_13516_+	ENSFALG00000005968
chrN00049:clu_13521_+	ENSFALG00000026962
chrN00049:clu_13525_+	NA
chrN00049:clu_13526_+	ENSFALG00000028878
chrN00049:clu_13528_+	ENSFALG00000006040
chrN00049:clu_13529_+	ENSFALG00000006040
chrN00049:clu_13530_+	ENSFALG00000006192
chrN00049:clu_13531_+	ENSFALG00000006192
chrN00049:clu_13532_+	ENSFALG00000006192
chrN00049:clu_13533_+	ENSFALG00000006192
chrN00049:clu_13534_+	ENSFALG00000006192
chrN00049:clu_13535_+	ENSFALG00000006192
chrN00049:clu_13536_+	ENSFALG00000006192
chrN00049:clu_13537_+	ENSFALG00000006192
chrN00049:clu_13538_+	NA
chrN00049:clu_13539_+	ENSFALG00000006285
chrN00049:clu_13546_+	ENSFALG00000023886
chrN00049:clu_13547_+	NA
chrN00049:clu_13548_+	ENSFALG00000006303
chrN00049:clu_13549_-	ENSFALG00000005017
chrN00049:clu_13550_-	ENSFALG00000005017
chrN00049:clu_13551_-	ENSFALG00000005074
chrN00049:clu_13552_-	ENSFALG00000005197
chrN00049:clu_13557_-	NA
chrN00049:clu_13558_-	ENSFALG00000005252
chrN00049:clu_13563_-	ENSFALG00000005252
chrN00049:clu_13565_-	ENSFALG00000005306
chrN00049:clu_13570_-	ENSFALG00000005368
chrN00049:clu_13576_-	ENSFALG00000005410
chrN00049:clu_13577_-	NA
chrN00049:clu_13578_-	ENSFALG00000005425
chrN00049:clu_13579_-	ENSFALG00000005425
chrN00049:clu_13582_-	NA
chrN00049:clu_13588_-	ENSFALG00000005463
chrN00049:clu_13589_-	NA
chrN00049:clu_13591_-	NA
chrN00049:clu_13594_-	NA
chrN00049:clu_13595_-	NA
chrN00049:clu_13596_-	ENSFALG00000005601
chrN00049:clu_13597_-	ENSFALG00000005633
chrN00049:clu_13598_-	NA
chrN00049:clu_13599_-	ENSFALG00000005650
chrN00049:clu_13600_-	ENSFALG00000005650
chrN00049:clu_13601_-	ENSFALG00000005650
chrN00049:clu_13602_-	ENSFALG00000005650
chrN00049:clu_13603_-	ENSFALG00000005650
chrN00049:clu_13604_-	ENSFALG00000005650
chrN00049:clu_13605_-	ENSFALG00000023864
chrN00049:clu_13606_-	NA
chrN00049:clu_13612_-	ENSFALG00000005715
chrN00049:clu_13613_-	ENSFALG00000005727
chrN00049:clu_13616_-	ENSFALG00000005768
chrN00049:clu_13620_-	ENSFALG00000005951
chrN00049:clu_13623_-	ENSFALG00000005994
chrN00049:clu_13628_-	ENSFALG00000005994
chrN00049:clu_13629_-	ENSFALG00000018700
chrN00049:clu_13632_-	ENSFALG00000006170
chrN00049:clu_13633_-	ENSFALG00000006170
chrN00049:clu_13635_-	ENSFALG00000006170
chrN00049:clu_13636_-	ENSFALG00000006170
chrN00049:clu_13637_-	ENSFALG00000006179
chrN00049:clu_13638_-	ENSFALG00000006182
chrN00049:clu_13639_-	ENSFALG00000006182
chrN00049:clu_13640_-	ENSFALG00000006182
chrN00049:clu_13641_-	ENSFALG00000006182
chrN00049:clu_13644_-	ENSFALG00000006184
chrN00049:clu_13645_-	ENSFALG00000006184
chrN00049:clu_13650_-	ENSFALG00000006249
chrN00049:clu_13651_-	NA
chrN00049:clu_13652_-	NA
chrN00049:clu_13653_-	ENSFALG00000006278
chrN00049:clu_13654_-	ENSFALG00000006278
chrN00049:clu_13655_-	ENSFALG00000006278
chrN00049:clu_13656_-	ENSFALG00000006278
chrN00049:clu_13657_-	ENSFALG00000006278
chrN00049:clu_13658_-	ENSFALG00000006278
chrN00049:clu_13660_-	NA
chrN00049:clu_13661_-	NA
chrN00050:clu_13663_-	ENSFALG00000028937
chrN00050:clu_13664_-	ENSFALG00000028937
chrN00050:clu_13665_-	NA
chrN00050:clu_13666_-	ENSFALG00000028937
chrN00050:clu_13667_-	ENSFALG00000028937
chrN00050:clu_13669_-	NA
chrN00050:clu_13670_-	NA
chrN00050:clu_13671_-	NA
chrN00050:clu_13675_-	NA
chrN00050:clu_13676_-	ENSFALG00000000293
chrN00050:clu_13677_-	NA
chrN00050:clu_13678_-	ENSFALG00000025897
chrN00050:clu_13680_-	ENSFALG00000000315
chrN00050:clu_13681_-	ENSFALG00000000315
chrN00050:clu_13686_-	ENSFALG00000000338
chrN00050:clu_13687_-	NA
chrN00050:clu_13688_-	ENSFALG00000024899
chrN00050:clu_13689_-	ENSFALG00000024899
chrN00050:clu_13690_-	NA
chrN00050:clu_13691_-	NA
chrN00050:clu_13692_-	ENSFALG00000000354
chrN00050:clu_13693_-	ENSFALG00000000357
chrN00050:clu_13694_-	ENSFALG00000000371
chrN00050:clu_13696_-	ENSFALG00000000371
chrN00050:clu_13698_-	ENSFALG00000000403
chrN00050:clu_13701_-	ENSFALG00000000415
chrN00050:clu_13702_-	NA
chrN00050:clu_13704_-	ENSFALG00000023390
chrN00050:clu_13709_+	NA
chrN00050:clu_13710_+	NA
chrN00050:clu_13711_+	NA
chrN00050:clu_13712_+	NA
chrN00050:clu_13713_+	ENSFALG00000000285
chrN00050:clu_13714_+	ENSFALG00000000285
chrN00050:clu_13715_+	ENSFALG00000000292
chrN00050:clu_13716_+	ENSFALG00000000292
chrN00050:clu_13717_+	ENSFALG00000000292
chrN00050:clu_13718_+	ENSFALG00000000292
chrN00050:clu_13719_+	ENSFALG00000000294
chrN00050:clu_13721_+	ENSFALG00000000307
chrN00050:clu_13722_+	ENSFALG00000000307
chrN00050:clu_13723_+	ENSFALG00000000307
chrN00050:clu_13724_+	ENSFALG00000000311
chrN00050:clu_13725_+	ENSFALG00000000311
chrN00050:clu_13727_+	ENSFALG00000020356
chrN00050:clu_13728_+	ENSFALG00000020356
chrN00050:clu_13729_+	NA
chrN00050:clu_13730_+	NA
chrN00050:clu_13731_+	NA
chrN00050:clu_13732_+	ENSFALG00000000337
chrN00050:clu_13734_+	NA
chrN00050:clu_13736_+	NA
chrN00050:clu_13738_+	ENSFALG00000000353
chrN00050:clu_13739_+	ENSFALG00000000353
chrN00050:clu_13740_+	ENSFALG00000000353
chrN00050:clu_13741_+	NA
chrN00050:clu_13742_+	ENSFALG00000000358
chrN00050:clu_13743_+	ENSFALG00000000358
chrN00050:clu_13744_+	ENSFALG00000000358
chrN00050:clu_13745_+	ENSFALG00000000358
chrN00050:clu_13746_+	ENSFALG00000000358
chrN00050:clu_13747_+	ENSFALG00000000361
chrN00050:clu_13749_+	ENSFALG00000000364
chrN00050:clu_13752_+	ENSFALG00000000370
chrN00050:clu_13753_+	ENSFALG00000000370
chrN00050:clu_13755_+	ENSFALG00000000411
chrN00050:clu_13756_+	ENSFALG00000000411
chrN00050:clu_13757_+	ENSFALG00000000411
chrN00050:clu_13758_+	ENSFALG00000000411
chrN00050:clu_13759_+	ENSFALG00000000411
chrN00050:clu_13760_+	NA
chrN00050:clu_13764_+	ENSFALG00000000443
chrN00051:clu_13765_-	ENSFALG00000004852
chrN00051:clu_13766_-	ENSFALG00000004852
chrN00051:clu_13767_-	ENSFALG00000004852
chrN00051:clu_13768_-	ENSFALG00000004852
chrN00051:clu_13769_-	ENSFALG00000004852
chrN00051:clu_13770_-	ENSFALG00000004860
chrN00051:clu_13771_-	ENSFALG00000004860
chrN00051:clu_13774_-	ENSFALG00000004860
chrN00051:clu_13777_-	ENSFALG00000004873
chrN00051:clu_13780_-	ENSFALG00000004873
chrN00051:clu_13781_-	ENSFALG00000026330
chrN00051:clu_13782_-	NA
chrN00051:clu_13783_-	ENSFALG00000004927
chrN00051:clu_13784_-	ENSFALG00000023015
chrN00051:clu_13788_-	ENSFALG00000024934
chrN00051:clu_13789_-	ENSFALG00000005026
chrN00051:clu_13791_-	ENSFALG00000005149
chrN00051:clu_13792_-	ENSFALG00000005149
chrN00051:clu_13793_-	ENSFALG00000005215
chrN00051:clu_13795_-	NA
chrN00051:clu_13796_-	ENSFALG00000025990
chrN00051:clu_13797_-	ENSFALG00000005257
chrN00051:clu_13798_-	ENSFALG00000005257
chrN00051:clu_13799_-	NA
chrN00051:clu_13800_-	NA
chrN00051:clu_13801_-	NA
chrN00051:clu_13802_-	NA
chrN00051:clu_13805_-	NA
chrN00051:clu_13806_-	ENSFALG00000023859,ENSFALG00000027052
chrN00051:clu_13807_-	NA
chrN00051:clu_13808_-	ENSFALG00000027052
chrN00051:clu_13812_-	ENSFALG00000005593
chrN00051:clu_13816_-	ENSFALG00000005661
chrN00051:clu_13817_-	ENSFALG00000005616
chrN00051:clu_13818_-	ENSFALG00000005616
chrN00051:clu_13819_-	NA
chrN00051:clu_13826_-	ENSFALG00000005777
chrN00051:clu_13827_-	ENSFALG00000005777
chrN00051:clu_13828_-	ENSFALG00000005836
chrN00051:clu_13829_-	ENSFALG00000005836
chrN00051:clu_13830_-	ENSFALG00000005836
chrN00051:clu_13831_-	ENSFALG00000005836
chrN00051:clu_13832_-	ENSFALG00000005836
chrN00051:clu_13835_-	ENSFALG00000026452
chrN00051:clu_13836_-	ENSFALG00000005890,ENSFALG00000005981
chrN00051:clu_13839_-	ENSFALG00000005946
chrN00051:clu_13840_-	NA
chrN00051:clu_13841_-	ENSFALG00000005981
chrN00051:clu_13842_-	NA
chrN00051:clu_13843_-	ENSFALG00000005981
chrN00051:clu_13847_-	NA
chrN00051:clu_13848_-	NA
chrN00051:clu_13849_-	NA
chrN00051:clu_13851_-	ENSFALG00000006101
chrN00051:clu_13852_-	ENSFALG00000006105
chrN00051:clu_13853_-	ENSFALG00000006105
chrN00051:clu_13854_-	ENSFALG00000006105
chrN00051:clu_13855_-	ENSFALG00000006114
chrN00051:clu_13856_-	ENSFALG00000006114
chrN00051:clu_13862_-	NA
chrN00051:clu_13863_+	NA
chrN00051:clu_13869_+	ENSFALG00000004914
chrN00051:clu_13873_+	NA
chrN00051:clu_13874_+	NA
chrN00051:clu_13875_+	ENSFALG00000016880
chrN00051:clu_13876_+	ENSFALG00000004969
chrN00051:clu_13877_+	ENSFALG00000004969
chrN00051:clu_13882_+	ENSFALG00000005060
chrN00051:clu_13883_+	ENSFALG00000005076
chrN00051:clu_13884_+	ENSFALG00000005076
chrN00051:clu_13885_+	ENSFALG00000005076
chrN00051:clu_13886_+	ENSFALG00000005133
chrN00051:clu_13887_+	ENSFALG00000005133
chrN00051:clu_13888_+	ENSFALG00000005133
chrN00051:clu_13889_+	ENSFALG00000005171
chrN00051:clu_13890_+	ENSFALG00000005171
chrN00051:clu_13892_+	ENSFALG00000027302
chrN00051:clu_13893_+	ENSFALG00000005320
chrN00051:clu_13894_+	ENSFALG00000005337,ENSFALG00000005320
chrN00051:clu_13895_+	ENSFALG00000005337,ENSFALG00000005320
chrN00051:clu_13898_+	ENSFALG00000005337
chrN00051:clu_13899_+	NA
chrN00051:clu_13900_+	NA
chrN00051:clu_13901_+	ENSFALG00000005436
chrN00051:clu_13902_+	ENSFALG00000005436
chrN00051:clu_13903_+	ENSFALG00000005436
chrN00051:clu_13904_+	ENSFALG00000005436
chrN00051:clu_13905_+	ENSFALG00000005436
chrN00051:clu_13909_+	NA
chrN00051:clu_13910_+	ENSFALG00000005669
chrN00051:clu_13915_+	NA
chrN00051:clu_13916_+	NA
chrN00051:clu_13917_+	ENSFALG00000024938
chrN00051:clu_13918_+	NA
chrN00051:clu_13920_+	NA
chrN00051:clu_13921_+	ENSFALG00000006049
chrN00051:clu_13922_+	ENSFALG00000006060
chrN00051:clu_13923_+	ENSFALG00000006060
chrN00051:clu_13924_+	NA
chrN00051:clu_13925_+	NA
chrN00051:clu_13928_+	ENSFALG00000006118
chrN00051:clu_13929_+	NA
chrN00051:clu_13930_+	ENSFALG00000006150
chrN00051:clu_13931_+	NA
chrN00051:clu_13933_+	NA
chrN00051:clu_13936_+	NA
chrN00051:clu_13939_+	ENSFALG00000027640
chrN00051:clu_13940_+	ENSFALG00000027640
chrN00051:clu_13941_+	ENSFALG00000027640
chrN00051:clu_13942_+	ENSFALG00000006211
chrN00052:clu_13948_+	ENSFALG00000004652
chrN00052:clu_13949_+	ENSFALG00000004652
chrN00052:clu_13952_+	ENSFALG00000004654
chrN00052:clu_13953_+	ENSFALG00000004654
chrN00052:clu_13954_+	ENSFALG00000004660
chrN00052:clu_13955_+	NA
chrN00052:clu_13956_+	ENSFALG00000004707
chrN00052:clu_13957_+	ENSFALG00000004707
chrN00052:clu_13958_+	ENSFALG00000004707
chrN00052:clu_13959_+	ENSFALG00000004707
chrN00052:clu_13960_+	ENSFALG00000004707
chrN00052:clu_13961_+	NA
chrN00052:clu_13962_+	NA
chrN00052:clu_13963_+	NA
chrN00052:clu_13964_+	NA
chrN00052:clu_13966_+	ENSFALG00000004851
chrN00052:clu_13967_+	NA
chrN00052:clu_13968_+	NA
chrN00052:clu_13969_+	NA
chrN00052:clu_13970_+	ENSFALG00000027262
chrN00052:clu_13975_+	ENSFALG00000004977
chrN00052:clu_13976_+	ENSFALG00000004977
chrN00052:clu_13977_+	NA
chrN00052:clu_13978_+	NA
chrN00052:clu_13979_+	ENSFALG00000004984
chrN00052:clu_13983_+	NA
chrN00052:clu_13984_+	NA
chrN00052:clu_13986_+	ENSFALG00000007559
chrN00052:clu_13987_+	ENSFALG00000005086
chrN00052:clu_13988_+	ENSFALG00000005086
chrN00052:clu_13989_+	ENSFALG00000005101
chrN00052:clu_13990_+	ENSFALG00000005101
chrN00052:clu_13993_+	ENSFALG00000005200
chrN00052:clu_13995_+	NA
chrN00052:clu_13996_+	NA
chrN00052:clu_13997_+	ENSFALG00000005248
chrN00052:clu_14001_+	ENSFALG00000005248
chrN00052:clu_14002_+	ENSFALG00000005347
chrN00052:clu_14003_+	ENSFALG00000005347
chrN00052:clu_14004_+	ENSFALG00000005347
chrN00052:clu_14006_+	NA
chrN00052:clu_14007_+	NA
chrN00052:clu_14008_+	ENSFALG00000005405
chrN00052:clu_14009_+	ENSFALG00000005405
chrN00052:clu_14010_+	ENSFALG00000005422
chrN00052:clu_14013_+	ENSFALG00000005422
chrN00052:clu_14014_+	ENSFALG00000005422
chrN00052:clu_14015_+	ENSFALG00000005474
chrN00052:clu_14017_+	ENSFALG00000027126
chrN00052:clu_14018_+	ENSFALG00000005556
chrN00052:clu_14019_+	NA
chrN00052:clu_14020_+	NA
chrN00052:clu_14021_+	NA
chrN00052:clu_14024_+	ENSFALG00000005640
chrN00052:clu_14025_+	NA
chrN00052:clu_14026_+	ENSFALG00000005679
